temperature_C,day,ac_count,ac_hours,fridge_count,fridge_hours,tv_count,tv_hours,light_count,light_hours,fan_count,fan_hours,ac_kwh,fridge_kwh,tv_kwh,light_kwh,fan_kwh,total_kwh
29.0,Tuesday,1,3.5,1,22.3,1,3.7,5,3.7,2,6.9,4.9,3.34,0.37,1.11,0.69,10.53
26.2,Tuesday,2,3.87,1,20.9,1,3.3,5,7.4,1,4.6,5.42,3.14,0.33,2.22,0.23,11.28
35.2,Saturday,2,5.68,1,19.4,1,4.8,3,3.4,0,4.8,12.08,2.91,0.48,0.61,0.0,15.83
38.3,Monday,0,0.0,1,18.5,1,2.4,6,13.8,3,7.4,0.0,2.78,0.24,4.97,1.11,8.9
27.6,Saturday,1,4.07,1,18.8,1,2.4,1,0.8,1,5.6,5.7,2.82,0.24,0.05,0.28,9.19
26.9,Wednesday,1,3.12,1,19.9,1,3.9,5,6.8,1,5.7,4.37,2.98,0.39,2.04,0.29,10.1
32.5,Sunday,1,3.32,1,18.7,1,1.3,6,0.6,3,7.7,5.81,2.8,0.13,0.22,1.16,10.39
28.2,Tuesday,1,4.99,1,18.8,1,2.4,3,6.5,2,6.4,6.99,2.82,0.24,1.17,0.64,11.87
29.3,Sunday,1,5.2,1,19.9,1,2.9,4,0.9,1,6.9,7.28,2.98,0.29,0.22,0.34,10.89
33.7,Thursday,1,5.61,1,17.6,1,3.0,4,12.0,3,4.8,10.75,2.64,0.3,2.88,0.72,17.26
20.5,Friday,2,4.07,1,18.5,1,2.5,5,6.3,3,7.3,5.7,2.78,0.25,1.89,1.1,11.73
36.6,Friday,2,5.21,1,20.3,1,1.2,6,6.9,1,6.2,12.1,3.04,0.12,2.48,0.31,17.99
30.4,Saturday,0,0.0,1,20.4,1,4.4,4,5.2,3,6.9,0.0,3.06,0.44,1.25,1.04,5.79
27.9,Saturday,1,4.13,1,21.3,2,4.4,5,3.1,1,6.7,5.78,3.2,0.88,0.93,0.34,11.19
29.6,Thursday,1,4.71,1,20.2,1,1.3,3,5.3,2,8.3,6.59,3.03,0.13,0.95,0.83,11.23
29.8,Tuesday,1,4.1,1,20.0,1,3.7,3,3.2,3,7.0,5.74,3.0,0.37,0.58,1.05,10.64
21.3,Sunday,0,0.0,1,21.0,1,2.9,4,4.5,3,3.7,0.0,3.15,0.29,1.08,0.56,5.27
37.5,Sunday,1,5.85,1,20.3,1,3.6,5,11.0,1,4.8,14.33,3.04,0.36,3.3,0.24,21.51
30.2,Monday,1,2.86,1,18.5,1,3.3,2,0.4,1,6.5,4.08,2.78,0.33,0.05,0.32,7.37
32.2,Wednesday,1,5.52,1,18.8,1,1.5,5,6.0,1,6.8,9.43,2.82,0.15,1.8,0.34,14.35
34.8,Friday,1,4.48,1,22.5,2,3.8,3,3.8,2,3.4,9.28,3.38,0.76,0.68,0.34,14.55
24.9,Wednesday,1,5.12,1,24.0,1,2.4,5,7.1,0,4.0,7.17,3.6,0.24,2.13,0.0,13.44
32.4,Monday,1,5.73,1,21.1,1,0.4,1,1.0,2,8.2,9.94,3.16,0.04,0.06,0.82,14.05
28.7,Saturday,0,0.0,1,18.5,1,3.2,5,5.6,1,9.9,0.0,2.78,0.32,1.68,0.5,5.3
34.2,Sunday,2,4.5,1,22.8,1,1.4,4,10.3,2,2.7,8.95,3.42,0.14,2.47,0.27,15.14
19.4,Friday,0,0.0,1,19.4,1,4.1,6,10.0,0,6.5,0.0,2.91,0.41,3.6,0.0,7.07
29.5,Wednesday,2,3.72,1,20.6,1,2.7,5,4.1,2,6.1,5.21,3.09,0.27,1.23,0.61,10.36
27.0,Saturday,1,4.27,1,20.0,1,3.1,5,8.8,1,8.0,5.98,3.0,0.31,2.64,0.4,12.57
32.2,Monday,1,5.25,1,20.3,1,3.5,6,8.2,1,7.0,8.97,3.04,0.35,2.95,0.35,15.71
32.4,Wednesday,1,4.43,1,19.3,1,3.1,5,9.1,3,7.7,7.69,2.9,0.31,2.73,1.16,14.83
26.5,Sunday,0,0.0,1,21.9,1,2.4,3,3.6,2,1.4,0.0,3.28,0.24,0.65,0.14,4.19
26.4,Tuesday,1,3.19,1,19.7,1,4.1,6,4.8,1,6.0,4.47,2.95,0.41,1.73,0.3,9.74
29.4,Saturday,0,0.0,1,20.9,1,2.9,5,1.1,1,4.2,0.0,3.14,0.29,0.33,0.21,3.88
25.5,Monday,1,3.24,1,20.9,1,1.9,4,8.4,2,4.2,4.54,3.14,0.19,2.02,0.42,10.3
34.2,Wednesday,0,0.0,1,19.8,1,3.4,5,8.9,1,3.5,0.0,2.97,0.34,2.67,0.18,6.33
28.2,Sunday,1,5.41,1,17.7,2,2.9,6,9.4,2,6.5,7.57,2.66,0.58,3.38,0.65,14.96
15.5,Tuesday,1,2.96,1,18.8,1,3.0,6,10.6,2,6.7,4.14,2.82,0.3,3.82,0.67,11.68
28.1,Tuesday,1,2.63,1,21.1,1,3.1,6,12.9,1,7.3,3.68,3.16,0.31,4.64,0.36,11.84
24.8,Monday,0,0.0,1,20.5,1,3.1,3,0.6,2,5.2,0.0,3.08,0.31,0.11,0.52,3.91
21.8,Thursday,0,0.0,1,18.8,1,4.5,4,5.6,2,8.8,0.0,2.82,0.45,1.34,0.88,5.51
23.8,Sunday,0,0.0,1,20.1,1,2.2,2,0.3,3,4.1,0.0,3.02,0.22,0.04,0.62,3.93
30.5,Sunday,1,5.5,1,20.3,1,0.9,3,3.2,0,3.1,8.09,3.04,0.09,0.58,0.0,12.07
36.6,Friday,1,3.99,1,20.9,1,3.0,6,9.3,2,6.4,9.28,3.14,0.3,3.35,0.64,16.92
31.6,Monday,1,3.47,1,22.7,1,3.8,3,3.3,0,4.6,5.64,3.4,0.38,0.59,0.0,10.13
27.0,Tuesday,1,2.17,1,16.6,1,1.4,4,10.0,2,7.1,3.04,2.49,0.14,2.4,0.71,8.68
32.3,Tuesday,1,4.64,1,21.8,1,3.4,5,5.7,3,4.7,7.99,3.27,0.34,1.71,0.7,14.05
27.7,Monday,1,5.78,1,20.3,1,1.6,5,4.1,1,4.8,8.09,3.04,0.16,1.23,0.24,12.84
26.5,Thursday,1,4.24,1,18.5,0,3.8,2,2.7,3,4.7,5.94,2.78,0.0,0.32,0.7,9.94
24.2,Friday,1,3.02,1,20.2,1,3.0,3,1.9,2,4.5,4.23,3.03,0.3,0.34,0.45,8.2
21.2,Wednesday,0,0.0,1,22.2,1,2.1,4,3.0,3,6.0,0.0,3.33,0.21,0.72,0.9,5.29
28.1,Monday,1,4.81,1,22.6,1,1.4,3,5.9,2,6.5,6.73,3.39,0.14,1.06,0.65,12.06
30.8,Friday,1,5.45,1,18.5,2,5.2,6,12.0,1,4.5,8.24,2.78,1.04,4.32,0.22,16.52
29.5,Sunday,1,2.85,1,18.7,2,5.3,5,7.2,1,3.7,3.99,2.8,1.06,2.16,0.19,10.4
27.9,Friday,1,5.54,1,18.1,1,1.9,4,7.0,1,7.0,7.76,2.72,0.19,1.68,0.35,12.42
25.3,Saturday,1,3.99,1,20.3,1,1.9,6,16.0,1,6.8,5.59,3.04,0.19,5.76,0.34,15.25
33.0,Tuesday,1,6.33,1,20.4,1,3.1,3,3.9,2,7.4,11.52,3.06,0.31,0.7,0.74,16.53
23.4,Wednesday,1,3.77,1,21.5,1,2.6,5,3.8,2,3.9,5.28,3.22,0.26,1.14,0.39,10.26
33.9,Monday,1,5.12,1,20.7,1,2.7,3,5.1,3,4.3,9.97,3.1,0.27,0.92,0.64,14.84
25.0,Tuesday,1,2.87,1,21.3,1,3.3,5,9.5,2,7.6,4.02,3.2,0.33,2.85,0.76,11.15
26.2,Saturday,1,4.81,1,17.9,0,4.9,4,7.8,2,7.8,6.73,2.68,0.0,1.87,0.78,11.95
22.7,Saturday,1,2.61,1,22.6,1,4.4,2,4.2,3,5.2,3.65,3.39,0.44,0.5,0.78,8.73
27.5,Tuesday,2,4.23,1,21.9,1,2.7,3,6.0,3,4.1,5.92,3.28,0.27,1.08,0.62,11.29
34.9,Thursday,1,4.06,1,19.2,2,3.7,4,6.7,1,4.6,8.46,2.88,0.74,1.61,0.23,13.81
32.6,Friday,1,4.27,1,18.8,1,1.2,5,8.8,2,4.1,7.53,2.82,0.12,2.64,0.41,13.66
34.9,Monday,1,5.79,1,21.1,2,3.1,2,3.2,1,7.6,12.08,3.16,0.62,0.38,0.38,16.58
32.6,Monday,1,3.98,1,17.7,1,2.8,5,1.4,1,7.4,7.02,2.66,0.28,0.42,0.37,10.91
24.5,Monday,0,0.0,1,18.9,1,4.0,5,0.9,1,6.2,0.0,2.83,0.4,0.27,0.31,4.01
28.3,Tuesday,2,3.61,1,18.5,1,3.6,5,3.2,2,4.6,5.05,2.78,0.36,0.96,0.46,9.46
26.1,Sunday,0,0.0,1,19.9,1,3.3,5,9.4,2,4.2,0.0,2.98,0.33,2.82,0.42,6.23
36.7,Thursday,1,7.22,1,19.3,0,3.5,2,2.1,2,4.8,16.88,2.9,0.0,0.25,0.48,20.53
24.0,Wednesday,1,3.79,1,18.8,1,2.6,4,5.7,3,4.2,5.31,2.82,0.26,1.37,0.63,10.43
34.5,Saturday,2,4.43,1,18.7,1,4.0,6,14.3,1,6.5,8.99,2.8,0.4,5.15,0.32,17.48
34.5,Tuesday,0,0.0,1,19.0,1,3.5,4,8.2,2,7.5,0.0,2.85,0.35,1.97,0.75,6.17
39.1,Sunday,1,4.48,1,18.2,1,2.8,4,0.0,2,7.6,11.98,2.73,0.28,0.0,0.76,15.7
28.0,Wednesday,1,3.0,1,20.8,1,3.1,5,9.1,1,4.2,4.2,3.12,0.31,2.73,0.21,10.67
33.6,Saturday,1,6.74,1,21.7,1,3.8,3,4.1,2,4.8,12.84,3.26,0.38,0.74,0.48,17.59
41.4,Saturday,0,0.0,1,20.6,1,3.9,5,4.5,1,4.9,0.0,3.09,0.39,1.35,0.25,4.86
26.9,Thursday,1,2.42,1,22.1,1,2.7,6,6.7,3,8.0,3.39,3.32,0.27,2.41,1.2,10.77
22.3,Friday,1,3.41,1,18.7,1,2.1,1,1.1,1,3.3,4.77,2.8,0.21,0.07,0.16,7.87
20.6,Monday,0,0.0,1,18.9,1,2.5,6,2.8,1,6.0,0.0,2.83,0.25,1.01,0.3,4.51
33.6,Wednesday,1,4.22,1,20.7,2,2.6,3,4.5,2,4.3,8.04,3.1,0.52,0.81,0.43,12.78
20.6,Tuesday,1,3.37,1,20.9,1,3.1,4,11.1,1,5.6,4.72,3.14,0.31,2.66,0.28,11.08
28.1,Wednesday,1,3.84,1,20.0,1,4.2,6,12.1,1,7.4,5.38,3.0,0.42,4.36,0.37,13.51
32.2,Friday,2,4.8,1,20.0,1,2.5,5,0.0,2,5.4,8.2,3.0,0.25,0.0,0.54,11.99
30.9,Monday,1,5.1,1,18.4,1,3.4,6,9.2,1,4.5,7.78,2.76,0.34,3.31,0.22,14.31
32.1,Wednesday,2,4.12,1,16.0,1,2.8,6,9.2,2,7.5,6.98,2.4,0.28,3.31,0.75,13.83
31.1,Friday,2,7.0,1,20.8,1,3.0,4,2.7,2,6.3,10.88,3.12,0.3,0.65,0.63,15.72
36.4,Tuesday,1,5.89,1,21.5,1,3.3,5,2.6,2,7.0,13.53,3.22,0.33,0.78,0.7,18.74
25.2,Thursday,0,0.0,1,19.3,0,4.2,3,5.8,2,6.5,0.0,2.9,0.0,1.04,0.65,4.52
26.6,Sunday,1,2.61,1,19.2,1,3.2,3,4.2,1,3.6,3.65,2.88,0.32,0.76,0.18,7.62
26.1,Saturday,1,3.96,1,19.0,1,0.4,4,4.1,1,8.6,5.54,2.85,0.04,0.98,0.43,9.87
34.2,Tuesday,1,5.41,1,19.4,1,2.8,5,8.7,2,5.6,10.75,2.91,0.28,2.61,0.56,17.17
34.5,Monday,1,5.45,1,21.5,1,4.6,4,11.0,3,7.7,11.06,3.22,0.46,2.64,1.16,18.6
32.3,Saturday,1,2.33,1,18.6,1,4.1,5,7.5,1,5.3,4.01,2.79,0.41,2.25,0.26,9.95
35.9,Sunday,1,4.77,1,21.0,2,3.8,5,7.6,2,7.1,10.62,3.15,0.76,2.28,0.71,17.54
24.1,Tuesday,0,0.0,1,19.3,1,4.2,1,1.3,2,8.0,0.0,2.9,0.42,0.08,0.8,4.51
38.3,Tuesday,2,6.63,1,17.0,1,3.8,4,4.3,2,7.8,16.98,2.55,0.38,1.03,0.78,21.85
37.6,Tuesday,1,4.92,1,19.5,1,4.2,4,7.5,2,6.2,12.13,2.92,0.42,1.8,0.62,18.03
33.7,Tuesday,2,1.91,1,22.5,2,1.9,4,4.8,0,5.3,3.66,3.38,0.38,1.15,0.0,8.58
38.9,Saturday,0,0.0,1,19.0,1,2.9,5,8.3,2,3.2,0.0,2.85,0.29,2.49,0.32,5.9
21.7,Monday,2,1.79,1,19.6,1,3.1,4,9.3,1,3.5,2.51,2.94,0.31,2.23,0.18,8.08
27.4,Sunday,0,0.0,1,20.0,1,3.1,6,11.0,2,8.2,0.0,3.0,0.31,3.96,0.82,8.12
26.3,Friday,1,6.36,1,20.3,1,2.4,5,2.4,2,4.4,8.9,3.04,0.24,0.72,0.44,13.47
33.6,Wednesday,0,0.0,1,22.3,1,3.1,4,1.8,2,7.6,0.0,3.34,0.31,0.43,0.76,4.81
24.7,Thursday,1,3.98,1,18.8,1,1.3,5,10.8,1,7.8,5.57,2.82,0.13,3.24,0.39,12.09
33.8,Sunday,2,3.73,1,20.0,1,3.5,1,1.3,3,6.9,7.2,3.0,0.35,0.08,1.04,11.52
36.9,Wednesday,1,6.21,1,21.1,1,2.3,1,1.5,3,6.8,14.69,3.16,0.23,0.09,1.02,19.27
33.5,Wednesday,2,5.15,1,18.9,1,0.8,2,1.6,2,3.7,9.73,2.83,0.08,0.19,0.37,13.04
31.4,Thursday,1,3.99,1,20.1,1,3.0,4,7.0,2,3.3,6.37,3.02,0.3,1.68,0.33,11.76
25.1,Sunday,1,3.26,1,21.5,1,4.5,3,7.8,1,4.7,4.56,3.22,0.45,1.4,0.24,9.91
25.8,Saturday,2,2.96,1,19.2,1,1.1,6,8.6,3,9.3,4.14,2.88,0.11,3.1,1.4,11.61
36.2,Monday,1,5.09,1,19.7,1,2.8,4,7.1,2,8.7,11.55,2.95,0.28,1.7,0.87,17.53
33.9,Thursday,1,4.01,1,18.3,1,1.4,5,10.8,3,6.1,7.8,2.74,0.14,3.24,0.92,15.08
29.8,Monday,2,4.32,1,21.4,1,3.3,3,7.4,1,8.6,6.05,3.21,0.33,1.33,0.43,11.03
27.9,Saturday,2,4.92,1,20.2,1,3.9,3,2.6,1,4.1,6.89,3.03,0.39,0.47,0.2,10.76
19.9,Wednesday,2,2.98,1,19.4,1,2.2,3,4.8,3,5.3,4.17,2.91,0.22,0.86,0.8,9.05
24.6,Monday,2,4.33,1,19.5,1,2.6,5,10.9,2,9.2,6.06,2.92,0.26,3.27,0.92,13.68
39.6,Saturday,0,0.0,1,20.0,1,2.9,4,9.5,1,10.2,0.0,3.0,0.29,2.28,0.51,5.88
23.6,Saturday,2,4.01,1,20.5,1,4.2,4,4.2,1,7.5,5.61,3.08,0.42,1.01,0.38,10.56
30.9,Friday,1,4.97,1,19.0,1,1.6,4,3.5,2,2.8,7.59,2.85,0.16,0.84,0.28,11.46
35.0,Thursday,2,5.02,1,19.1,1,2.5,5,6.2,0,8.7,10.54,2.86,0.25,1.86,0.0,15.23
23.7,Friday,1,3.67,1,19.6,1,4.6,2,2.2,2,5.5,5.14,2.94,0.46,0.26,0.55,9.66
30.9,Wednesday,1,5.12,1,20.2,1,2.3,5,5.7,2,7.4,7.82,3.03,0.23,1.71,0.74,13.59
34.7,Thursday,1,6.36,1,22.4,1,2.6,4,6.4,2,6.2,13.08,3.36,0.26,1.54,0.62,18.63
30.1,Wednesday,1,5.06,1,18.8,1,3.2,5,4.9,1,8.0,7.15,2.82,0.32,1.47,0.4,12.13
44.3,Friday,0,0.0,1,17.5,1,5.3,3,7.1,3,6.1,0.0,2.62,0.53,1.28,0.92,5.23
21.7,Sunday,2,3.35,1,22.1,1,1.9,4,4.3,1,11.5,4.69,3.32,0.19,1.03,0.58,9.75
35.3,Saturday,2,4.43,1,18.7,1,3.8,3,2.8,2,7.9,9.49,2.8,0.38,0.5,0.79,13.91
29.1,Wednesday,0,0.0,1,22.2,1,1.8,6,3.3,1,3.5,0.0,3.33,0.18,1.19,0.18,4.91
33.9,Thursday,1,3.88,1,21.9,1,2.0,4,8.7,2,2.6,7.55,3.28,0.2,2.09,0.26,13.45
32.2,Thursday,1,3.23,1,20.8,1,2.5,6,2.8,3,2.7,5.51,3.12,0.25,1.01,0.4,10.19
26.3,Wednesday,1,4.32,1,21.8,1,3.5,4,6.6,2,7.2,6.05,3.27,0.35,1.58,0.72,11.86
31.1,Thursday,1,4.27,1,17.3,1,2.5,3,5.4,2,7.9,6.64,2.6,0.25,0.97,0.79,11.31
20.7,Saturday,2,4.68,1,18.0,1,3.1,4,0.0,2,0.8,6.55,2.7,0.31,0.0,0.08,9.54
33.0,Sunday,1,1.92,1,20.4,2,2.3,1,0.5,2,8.4,3.5,3.06,0.46,0.03,0.84,7.79
31.5,Saturday,1,4.5,1,19.4,0,3.1,6,6.5,3,6.7,7.24,2.91,0.0,2.34,1.01,13.52
33.2,Thursday,1,3.97,1,18.8,0,1.7,5,13.0,3,9.2,7.34,2.82,0.0,3.9,1.38,15.44
35.3,Wednesday,0,0.0,1,21.2,1,1.7,5,5.4,1,4.1,0.0,3.18,0.17,1.62,0.2,5.1
31.8,Friday,1,4.0,1,20.4,1,2.5,4,4.0,3,6.6,6.61,3.06,0.25,0.96,0.99,12.03
30.7,Thursday,0,0.0,1,21.6,1,3.6,4,3.3,1,6.6,0.0,3.24,0.36,0.79,0.33,4.79
25.6,Thursday,1,4.7,1,19.4,1,3.2,6,4.9,1,4.5,6.58,2.91,0.32,1.76,0.22,12.09
26.4,Thursday,1,5.11,1,20.0,1,2.2,3,2.7,1,3.5,7.15,3.0,0.22,0.49,0.18,11.0
35.9,Thursday,2,4.52,1,22.3,1,1.9,5,4.4,1,7.9,10.06,3.34,0.19,1.32,0.4,15.42
37.2,Wednesday,1,4.64,1,18.1,1,4.0,4,3.4,2,6.5,11.18,2.72,0.4,0.82,0.65,15.99
28.8,Friday,1,5.35,1,19.9,1,4.4,6,5.1,3,6.8,7.49,2.98,0.44,1.84,1.02,13.64
30.2,Friday,1,5.39,1,18.7,1,3.5,5,5.4,2,8.7,7.7,2.8,0.35,1.62,0.87,13.29
25.5,Monday,2,4.78,1,22.5,1,3.4,6,11.8,2,5.9,6.69,3.38,0.34,4.25,0.59,15.43
35.9,Thursday,1,4.17,1,23.6,2,0.9,4,2.3,2,6.6,9.29,3.54,0.18,0.55,0.66,14.32
33.3,Thursday,2,3.7,1,20.3,1,3.6,3,2.7,2,6.7,6.89,3.04,0.36,0.49,0.67,11.45
39.7,Monday,1,6.96,1,20.7,2,4.6,4,3.9,1,6.8,19.19,3.1,0.92,0.94,0.34,24.28
25.6,Friday,1,4.39,1,19.8,1,4.1,5,6.7,2,3.2,6.15,2.97,0.41,2.01,0.32,11.67
28.1,Tuesday,0,0.0,1,19.8,1,4.0,5,4.1,2,6.0,0.0,2.97,0.4,1.23,0.6,5.13
31.2,Saturday,1,4.14,1,20.1,1,1.3,1,2.7,2,8.3,6.5,3.02,0.13,0.16,0.83,10.52
33.2,Tuesday,1,4.51,1,18.0,1,2.3,4,6.9,2,5.7,8.33,2.7,0.23,1.66,0.57,13.37
28.9,Friday,1,3.96,1,21.0,1,2.9,3,5.9,3,5.1,5.54,3.15,0.29,1.06,0.76,10.53
25.6,Sunday,2,3.53,1,18.5,1,2.3,6,9.0,1,7.9,4.94,2.78,0.23,3.24,0.4,11.39
34.4,Thursday,2,5.9,1,19.5,2,1.8,2,4.5,1,6.0,11.89,2.92,0.36,0.54,0.3,15.88
33.6,Tuesday,0,0.0,1,20.0,1,3.4,5,2.9,2,4.7,0.0,3.0,0.34,0.87,0.47,4.7
25.4,Wednesday,0,0.0,1,18.9,1,4.0,3,2.9,2,4.3,0.0,2.83,0.4,0.52,0.43,4.13
36.8,Wednesday,1,6.22,1,20.9,1,1.6,3,2.4,3,5.9,14.63,3.14,0.16,0.43,0.89,19.26
35.9,Monday,1,4.79,1,19.3,1,4.0,6,7.3,1,4.7,10.67,2.9,0.4,2.63,0.24,16.84
30.7,Friday,1,5.71,1,21.6,1,3.2,3,7.2,1,7.8,8.55,3.24,0.32,1.3,0.39,13.54
30.4,Friday,2,4.56,1,18.7,1,4.6,2,5.6,3,4.5,6.64,2.8,0.46,0.67,0.68,11.41
32.8,Tuesday,2,7.03,1,19.7,2,3.8,2,3.9,2,6.6,12.6,2.95,0.76,0.47,0.66,17.55
25.7,Thursday,1,3.52,1,18.4,1,3.1,4,5.1,2,6.8,4.93,2.76,0.31,1.22,0.68,9.91
30.2,Friday,2,4.65,1,21.5,1,3.1,4,8.3,1,7.3,6.64,3.22,0.31,1.99,0.36,12.44
19.2,Tuesday,1,2.8,1,19.5,1,3.0,3,7.0,1,9.1,3.92,2.92,0.3,1.26,0.46,9.06
34.4,Tuesday,1,4.08,1,19.2,2,4.8,5,10.6,2,3.3,8.22,2.88,0.96,3.18,0.33,15.42
22.2,Saturday,1,3.23,1,19.7,1,3.6,2,2.5,1,7.2,4.52,2.95,0.36,0.3,0.36,8.64
37.5,Saturday,1,6.23,1,19.8,2,2.6,6,7.6,3,7.2,15.26,2.97,0.52,2.74,1.08,22.44
28.3,Friday,1,4.23,1,20.6,1,3.6,5,4.5,2,3.8,5.92,3.09,0.36,1.35,0.38,11.3
28.9,Tuesday,1,1.57,1,20.8,1,3.5,6,7.0,1,6.5,2.2,3.12,0.35,2.52,0.32,8.58
26.9,Monday,1,4.0,1,19.8,1,2.6,6,4.8,2,5.2,5.6,2.97,0.26,1.73,0.52,11.21
28.6,Monday,1,3.06,1,19.9,1,2.2,3,3.9,2,8.8,4.28,2.98,0.22,0.7,0.88,9.09
37.1,Saturday,2,4.21,1,15.3,1,4.2,3,4.0,1,4.9,10.07,2.3,0.42,0.72,0.25,13.83
17.6,Friday,1,4.08,1,19.3,1,2.7,5,3.8,1,5.6,5.71,2.9,0.27,1.14,0.28,10.3
36.4,Thursday,1,3.1,1,22.1,1,2.7,2,6.2,2,5.2,7.12,3.32,0.27,0.74,0.52,11.82
31.7,Sunday,1,2.98,1,20.7,1,3.6,3,4.6,2,4.3,4.88,3.1,0.36,0.83,0.43,9.76
24.0,Monday,1,2.15,1,18.4,1,2.5,2,4.4,2,2.9,3.01,2.76,0.25,0.53,0.29,6.8
24.6,Monday,1,3.37,1,19.4,1,3.2,4,8.5,2,4.3,4.72,2.91,0.32,2.04,0.43,10.43
38.4,Saturday,2,2.79,1,19.1,1,2.6,4,10.5,2,6.3,7.19,2.86,0.26,2.52,0.63,13.22
25.3,Saturday,1,2.26,1,21.6,1,0.4,3,2.2,2,6.6,3.16,3.24,0.04,0.4,0.66,7.47
24.2,Friday,2,3.48,1,21.5,1,3.4,1,1.0,2,7.6,4.87,3.22,0.34,0.06,0.76,9.31
35.7,Saturday,1,4.98,1,18.8,1,3.3,5,0.6,2,8.1,10.94,2.82,0.33,0.18,0.81,15.34
31.7,Wednesday,0,0.0,1,20.0,1,3.4,1,0.3,1,6.8,0.0,3.0,0.34,0.02,0.34,3.69
25.3,Sunday,2,4.13,1,18.3,1,0.9,6,4.0,3,7.6,5.78,2.74,0.09,1.44,1.14,11.14
31.1,Tuesday,2,4.37,1,19.1,1,1.6,3,3.7,2,7.0,6.79,2.86,0.16,0.67,0.7,11.08
24.9,Monday,2,4.26,1,19.1,1,4.2,5,6.4,2,3.8,5.96,2.86,0.42,1.92,0.38,11.44
35.5,Wednesday,1,3.4,1,18.9,1,3.1,4,13.8,2,6.8,7.38,2.83,0.31,3.31,0.68,14.78
35.3,Thursday,2,6.86,1,20.5,1,1.1,2,3.3,1,6.0,14.69,3.08,0.11,0.4,0.3,18.42
32.7,Wednesday,2,3.13,1,22.0,1,3.1,4,7.9,2,4.9,5.56,3.3,0.31,1.9,0.49,11.5
31.8,Friday,2,3.63,1,19.9,2,1.4,4,5.7,1,6.0,5.99,2.98,0.28,1.37,0.3,11.13
38.8,Thursday,1,5.49,1,18.4,1,2.4,6,2.7,2,6.7,14.46,2.76,0.24,0.97,0.67,19.27
30.0,Thursday,1,4.28,1,20.3,1,3.3,5,7.7,2,5.6,5.99,3.04,0.33,2.31,0.56,12.58
24.1,Saturday,2,4.47,1,20.3,1,3.3,2,0.5,2,8.0,6.26,3.04,0.33,0.06,0.8,10.65
32.2,Wednesday,1,4.0,1,19.7,1,4.0,3,3.6,2,6.7,6.83,2.95,0.4,0.65,0.67,11.54
40.4,Friday,1,3.46,1,22.8,1,3.5,3,5.3,2,7.7,9.87,3.42,0.35,0.95,0.77,15.45
24.9,Monday,1,2.32,1,20.4,1,3.5,2,1.9,1,8.5,3.25,3.06,0.35,0.23,0.43,7.17
28.2,Sunday,1,5.8,1,20.9,2,2.6,4,5.8,3,5.2,8.12,3.14,0.52,1.39,0.78,13.93
32.1,Saturday,1,4.0,1,16.6,1,2.1,6,5.6,2,5.1,6.78,2.49,0.21,2.02,0.51,11.87
29.7,Wednesday,0,0.0,1,18.6,2,3.0,4,2.4,2,8.3,0.0,2.79,0.6,0.58,0.83,5.01
25.1,Monday,2,5.46,1,20.8,1,4.0,5,8.3,1,4.5,7.64,3.12,0.4,2.49,0.22,13.65
35.6,Wednesday,1,4.04,1,20.4,1,3.8,5,10.1,2,5.8,8.83,3.06,0.38,3.03,0.58,15.84
41.6,Saturday,1,5.12,1,19.4,1,2.8,5,10.1,1,5.0,15.49,2.91,0.28,3.03,0.25,21.8
31.0,Monday,0,0.0,1,20.7,1,2.9,3,3.5,2,4.0,0.0,3.1,0.29,0.63,0.4,4.57
25.5,Saturday,0,0.0,1,21.4,1,2.1,5,0.0,1,7.0,0.0,3.21,0.21,0.0,0.35,3.8
22.3,Wednesday,1,5.22,1,19.3,2,4.2,6,8.4,2,5.5,7.31,2.9,0.84,3.02,0.55,14.62
31.3,Thursday,1,6.29,1,19.1,2,4.6,2,4.4,2,4.1,9.96,2.86,0.92,0.53,0.41,14.5
35.5,Sunday,0,0.0,1,19.6,2,3.4,3,1.4,1,7.9,0.0,2.94,0.68,0.25,0.4,4.48
32.4,Tuesday,2,5.43,1,20.7,1,1.4,6,15.1,2,3.4,9.42,3.1,0.14,5.44,0.34,18.3
30.0,Sunday,1,4.94,1,19.1,2,3.7,5,0.0,3,5.7,6.92,2.86,0.74,0.0,0.86,11.32
27.1,Thursday,1,3.2,1,21.3,1,4.7,3,4.8,1,7.8,4.48,3.2,0.47,0.86,0.39,9.4
24.5,Saturday,0,0.0,1,19.3,1,1.9,4,7.5,2,7.8,0.0,2.9,0.19,1.8,0.78,5.75
34.2,Sunday,0,0.0,1,19.2,1,3.8,4,9.2,1,6.9,0.0,2.88,0.38,2.21,0.34,5.77
34.6,Saturday,1,1.6,1,23.5,1,2.8,4,6.6,0,4.2,3.27,3.52,0.28,1.58,0.0,8.87
22.3,Saturday,2,4.54,1,18.1,2,4.2,3,3.3,1,6.3,6.36,2.72,0.84,0.59,0.32,10.84
37.9,Monday,1,5.46,1,21.2,2,1.8,3,4.3,2,6.7,13.68,3.18,0.36,0.77,0.67,18.91
32.9,Friday,0,0.0,1,17.3,1,2.6,5,4.4,2,5.1,0.0,2.6,0.26,1.32,0.51,4.55
37.0,Saturday,1,4.29,1,21.0,1,1.4,5,0.0,3,6.8,10.22,3.15,0.14,0.0,1.02,14.61
23.3,Sunday,1,4.58,1,24.0,1,3.3,6,7.0,2,3.0,6.41,3.6,0.33,2.52,0.3,13.05
